,Project,Files,LOC,LLOC,SLOC,h1,h2,N1,N2,N,Length,Calculated_length,Difficulty,Effort,Time,Halstead_Volume,Cyclomatic_Complexity,Maintainabilty_Index,Bug Occurence,Buggy
28,transformers_4.13.0,src/transformers/convert_slow_tokenizers_checkpoints_to_fast.py,124,62,78,9,17,13,24,26,37,98.0161933142366,6.35294117647059,1104.87983021717,61.3822127898425,173.91626957122,15,67.7277898575305,0,0
29,transformers_4.13.0,src/transformers/modeling_tf_outputs.py,790,274,149,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
30,transformers_4.13.0,src/transformers/hf_argparser.py,244,140,146,10,59,43,84,69,127,380.295220861222,7.11864406779661,5522.52024617877,306.806680343265,775.782606010828,68,52.9367496156173,0,0
31,transformers_4.13.0,src/transformers/deepspeed.py,452,209,218,13,67,43,82,80,125,454.533692096505,7.95522388059702,6286.54416898314,349.252453832397,790.24101186092,54,50.9412562701232,2,1
32,transformers_4.13.0,src/transformers/integrations.py,892,529,605,12,166,116,209,178,325,1267.27609561224,7.55421686746988,18353.8262637973,1019.65701465541,2429.61336506408,189,15.960397945652,3,1
33,transformers_4.13.0,src/transformers/generation_utils.py,2599,816,1335,20,358,392,734,378,1126,3123.64461015835,20.5027932960894,197669.172283238,10981.6206824021,9641.08496967293,375,0.0,2,1
34,transformers_4.13.0,src/transformers/training_args.py,1289,548,737,15,170,128,238,185,366,1318.19981807754,10.5,28943.0989527642,1607.94994182023,2756.48561454897,164,23.3472152507993,4,1
35,transformers_4.13.0,src/transformers/feature_extraction_sequence_utils.py,366,132,193,15,82,56,110,97,166,579.922623312811,10.0609756097561,11022.6593138723,612.369961881793,1095.58553180306,66,52.7943737564356,0,0
36,transformers_4.13.0,src/transformers/image_utils.py,261,129,127,14,76,54,96,90,150,528.145459930519,8.8421052631579,8610.24726460568,478.347070255871,973.777964449451,48,55.3789645930395,0,0
37,transformers_4.13.0,src/transformers/generation_flax_utils.py,826,348,484,21,167,139,249,188,388,1325.31728272152,15.6556886227545,45889.6488051014,2549.42493361675,2931.18047445092,76,38.6010785656101,0,0
38,transformers_4.13.0,src/transformers/activations.py,114,43,51,5,47,27,54,52,81,272.675316503286,2.87234042553191,1326.26187910368,73.6812155057599,461.735617169429,5,74.0647508734293,0,0
39,transformers_4.13.0,src/transformers/training_args_tf.py,295,91,103,4,13,7,14,17,21,56.1057163358342,2.15384615384615,184.879088511938,10.2710604728855,85.8367196662571,23,57.135670238521,0,0
40,transformers_4.13.0,src/transformers/testing_utils.py,1473,714,714,16,116,90,131,132,221,859.525795434798,9.03448275862069,14064.9830447963,781.387946933129,1556.81110037822,159,23.2399167322273,0,0
41,transformers_4.13.0,src/transformers/generation_stopping_criteria.py,133,58,74,9,17,13,24,26,37,98.0161933142366,6.35294117647059,1104.87983021717,61.3822127898425,173.91626957122,18,71.1876828992577,2,1
42,transformers_4.13.0,src/transformers/convert_slow_tokenizer.py,982,425,769,12,53,44,78,65,122,346.599334100503,8.83018867924528,6487.79457835231,360.433032130684,734.728873189471,99,22.8923327086549,2,1
43,transformers_4.13.0,src/transformers/generation_tf_utils.py,1677,662,960,20,319,315,584,339,899,2739.69318568874,18.307210031348,138333.346407837,7685.18591154648,7556.22217535957,256,6.08228207128029,1,1
44,transformers_4.13.0,src/transformers/trainer_callback.py,561,283,272,13,79,48,95,92,143,546.104395441825,7.81645569620253,7291.73202056613,405.096223364785,932.869359716153,104,40.7484845265586,0,0
45,transformers_4.13.0,src/transformers/convert_graph_to_onnx.py,505,194,267,9,38,23,39,47,62,227.950570523837,4.61842105263158,1590.51266566064,88.3618147589245,344.384508804014,33,56.8375492633761,0,0
46,transformers_4.13.0,src/transformers/trainer_seq2seq.py,216,69,95,8,30,22,40,38,62,171.206717868256,5.33333333333333,1735.31469777868,96.4063720988155,325.371505833502,28,65.3212622660149,1,1
47,transformers_4.13.0,src/transformers/trainer_tf.py,799,377,445,18,135,110,214,153,324,1030.42875562782,14.2666666666667,33546.5495640625,1863.69719800347,2351.39366103242,120,32.362625338614,0,0
48,transformers_4.13.0,src/transformers/training_args_seq2seq.py,63,18,27,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,1,1
49,transformers_4.13.0,src/transformers/generation_logits_process.py,622,303,326,17,146,127,211,163,338,1119.20125389774,12.2842465753425,30512.4729676667,1695.1373870926,2483.8701161301,109,36.5267219985909,0,0
50,transformers_4.13.0,src/transformers/tokenization_utils_fast.py,732,304,474,12,132,98,197,144,295,972.87957376397,8.95454545454546,18940.0087026736,1052.22270570409,2115.12787542548,131,32.107377992962,2,1
51,transformers_4.13.0,src/transformers/tokenization_utils_base.py,3503,1200,1959,18,485,340,646,503,986,4402.15150450709,11.9876288659794,106075.804072531,5893.10022625172,8848.77278554825,446,0.0,4,1
52,transformers_4.13.0,src/transformers/modeling_outputs.py,814,278,151,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
53,transformers_4.13.0,src/transformers/models/__init__.py,115,1,97,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
54,transformers_4.13.0,src/transformers/models/fnet/modeling_fnet.py,1201,554,816,13,92,131,223,105,354,648.273416293079,15.7554347826087,37448.193508276,2080.45519490422,2376.84291325381,147,20.1629125510817,0,0
55,transformers_4.13.0,src/transformers/models/fnet/configuration_fnet.py,123,23,42,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2,100.0,0,0
56,transformers_4.13.0,src/transformers/models/fnet/tokenization_fnet.py,309,120,151,10,70,46,85,80,131,462.269092135021,6.07142857142857,5028.19066689791,279.343925938773,828.172580430244,38,58.0855494978541,0,0
57,transformers_4.13.0,src/transformers/models/fnet/tokenization_fnet_fast.py,205,57,97,5,32,22,42,37,64,171.609640474437,3.28125,1093.98520678208,60.7769559323378,333.405015400253,13,70.4213070525056,0,0
58,transformers_4.13.0,src/transformers/models/fnet/convert_fnet_original_flax_checkpoint_to_pytorch.py,155,54,107,1,2,1,2,3,3,2.0,0.5,2.37744375108173,0.13208020839343,4.75488750216347,3,81.6940695977546,0,0
59,transformers_4.13.0,src/transformers/models/fnet/__init__.py,73,18,44,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6,100.0,0,0
60,transformers_4.13.0,src/transformers/models/gpt_neo/configuration_gpt_neo.py,281,128,159,8,18,11,21,26,32,99.0586500259616,4.66666666666667,701.932331242403,38.996240624578,150.414070980515,20,64.9771339078045,0,0
61,transformers_4.13.0,src/transformers/models/gpt_neo/__init__.py,65,17,36,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6,100.0,0,0
62,transformers_4.13.0,src/transformers/models/gpt_neo/modeling_flax_gpt_neo.py,680,315,512,15,88,63,112,103,175,627.03334137421,9.54545454545455,11169.4951988174,620.527511045412,1170.13759225706,60,33.5857663278804,0,0
63,transformers_4.13.0,src/transformers/models/gpt_neo/modeling_gpt_neo.py,931,454,704,16,145,154,262,161,416,1105.08681805217,14.4551724137931,44083.3816485224,2449.07675825124,3049.66142129568,123,20.6539327489223,0,0
64,transformers_4.13.0,src/transformers/models/gpt_neo/convert_gpt_neo_mesh_tf_to_pytorch.py,70,21,40,1,2,1,2,3,3,2.0,0.5,2.37744375108173,0.13208020839343,4.75488750216347,2,94.9099480116508,0,0
65,transformers_4.13.0,src/transformers/models/mbart50/__init__.py,42,15,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6,100.0,0,0
66,transformers_4.13.0,src/transformers/models/mbart50/tokenization_mbart50_fast.py,278,102,152,7,44,30,57,51,87,259.866475674444,4.53409090909091,2237.5784192711,124.309912181728,493.50100475152,25,63.0685680619522,0,0
67,transformers_4.13.0,src/transformers/models/mbart50/tokenization_mbart50.py,351,143,174,10,68,40,78,78,118,447.166754153897,5.73529411764706,4253.7383840006,236.318799111144,741.677461825745,41,56.5414430509626,0,0
68,transformers_4.13.0,src/transformers/models/roberta/configuration_roberta.py,82,24,30,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4,100.0,0,0
69,transformers_4.13.0,src/transformers/models/roberta/convert_roberta_original_pytorch_checkpoint_to_pytorch.py,178,101,124,4,9,10,17,13,27,36.5293250129808,3.77777777777778,377.444851250391,20.9691584027995,99.9118723898095,14,66.0276282077029,0,0
70,transformers_4.13.0,src/transformers/models/roberta/__init__.py,119,26,86,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10,100.0,0,0
71,transformers_4.13.0,src/transformers/models/roberta/tokenization_roberta.py,253,53,107,7,57,34,67,64,101,352.126215261793,4.1140350877193,2493.10526315789,138.505847953216,606.0,21,65.721548544887,0,0
72,transformers_4.13.0,src/transformers/models/roberta/tokenization_roberta_fast.py,230,46,101,4,29,18,36,33,54,148.8814488587,2.48275862068966,676.296701243644,37.5720389579802,272.397282445356,11,71.6675444549282,0,0
73,transformers_4.13.0,src/transformers/models/roberta/modeling_tf_roberta.py,1837,642,1365,12,148,154,265,160,419,1110.01864812174,10.7432432432432,32959.0656492899,1831.05920273833,3067.8878717578,179,11.7668304674208,1,1
74,transformers_4.13.0,src/transformers/models/roberta/modeling_roberta.py,1581,678,1120,15,176,217,374,191,591,1371.46332381429,15.9375,71372.2757205705,3965.12642892058,4478.26043736913,195,9.6432845341785,2,1
75,transformers_4.13.0,src/transformers/models/roberta/modeling_flax_roberta.py,1023,428,776,12,78,80,132,90,212,533.280923079909,10.1538461538462,13974.4628498223,776.359047212349,1376.27285642189,84,26.5762082601234,1,1
76,transformers_4.13.0,src/transformers/models/albert/tokenization_albert.py,343,119,166,10,70,46,85,80,131,462.269092135021,6.07142857142857,5028.19066689791,279.343925938773,828.172580430244,38,58.1388554829296,0,0
77,transformers_4.13.0,src/transformers/models/albert/modeling_tf_albert.py,1564,520,1189,10,111,112,189,121,301,787.399442113735,8.51351351351351,17730.0545362754,985.003029793079,2082.57783441965,133,19.2029808386747,1,1
78,transformers_4.13.0,src/transformers/models/albert/convert_albert_original_tf_checkpoint_to_pytorch.py,61,20,30,1,2,1,2,3,3,2.0,0.5,2.37744375108173,0.13208020839343,4.75488750216347,2,95.8316665485003,0,0
79,transformers_4.13.0,src/transformers/models/albert/modeling_albert.py,1368,630,989,17,199,213,378,216,591,1589.17516778944,16.1457286432161,73998.1107777421,4111.00615431901,4583.13851377861,170,11.6051791003072,1,1
80,transformers_4.13.0,src/transformers/models/albert/__init__.py,132,29,99,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,12,100.0,0,0
81,transformers_4.13.0,src/transformers/models/albert/modeling_flax_albert.py,1120,443,869,12,83,83,136,95,219,572.147822810449,9.83132530120482,14145.2948991708,785.849716620598,1438.79837822448,86,24.2892228094785,0,0
82,transformers_4.13.0,src/transformers/models/albert/configuration_albert.py,173,38,71,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4,100.0,0,0
83,transformers_4.13.0,src/transformers/models/albert/tokenization_albert_fast.py,241,58,123,5,33,23,43,38,66,178.074646413266,3.25757575757576,1128.30441539037,62.6835786327984,346.363215887277,14,70.8150664839239,0,0
84,transformers_4.13.0,src/transformers/models/vit/modeling_tf_vit.py,860,312,567,15,81,59,107,96,166,572.131209167782,9.90740740740741,10829.824438686,601.656913260335,1093.10377511971,76,38.1316280929357,0,0
85,transformers_4.13.0,src/transformers/models/vit/__init__.py,76,25,44,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10,100.0,0,0
86,transformers_4.13.0,src/transformers/models/vit/feature_extraction_vit.py,148,41,60,5,20,11,21,25,32,98.0482023721841,2.625,390.083919941077,21.6713288856154,148.603398072791,20,72.317067380973,0,0
87,transformers_4.13.0,src/transformers/models/vit/convert_vit_timm_to_pytorch.py,250,161,182,4,17,20,29,21,49,77.4868683012558,3.41176470588235,734.292124443367,40.7940069135204,215.223553716159,28,54.8203280607518,0,0
88,transformers_4.13.0,src/transformers/models/vit/modeling_flax_vit.py,622,278,465,12,55,40,73,67,113,360.99433425251,7.96363636363636,5458.81851622758,303.267695345977,685.468078521728,58,34.7681386709653,0,0
89,transformers_4.13.0,src/transformers/models/vit/convert_dino_to_pytorch.py,219,124,150,5,11,10,16,16,26,49.6633882794471,3.63636363636364,378.181818181818,21.010101010101,104.0,21,62.2265837826217,0,0
90,transformers_4.13.0,src/transformers/models/vit/configuration_vit.py,118,24,41,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2,100.0,0,0
91,transformers_4.13.0,src/transformers/models/vit/modeling_vit.py,683,322,420,15,98,81,142,113,223,706.844923657418,10.8673469387755,16528.1469661102,918.23038700612,1520.89990861859,80,38.098993118207,0,0
92,transformers_4.13.0,src/transformers/models/trocr/configuration_trocr.py,150,31,64,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2,100.0,0,0
93,transformers_4.13.0,src/transformers/models/trocr/__init__.py,50,14,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4,100.0,0,0
94,transformers_4.13.0,src/transformers/models/trocr/processing_trocr.py,141,41,37,2,4,3,4,6,7,10.0,1.0,18.0947375050481,1.00526319472489,18.0947375050481,11,56.7470627750721,0,0
95,transformers_4.13.0,src/transformers/models/trocr/modeling_trocr.py,971,389,562,17,146,143,256,163,399,1119.20125389774,14.9041095890411,43700.9736505419,2427.83186947455,2932.1425335382,123,31.1263680399128,0,0
96,transformers_4.13.0,src/transformers/models/qdqbert/__init__.py,67,13,40,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4,100.0,0,0
97,transformers_4.13.0,src/transformers/models/qdqbert/modeling_qdqbert.py,1750,783,1254,16,194,230,397,210,627,1538.3830913843,16.3711340206186,79184.4239180179,4399.1346621121,4836.83193957666,220,4.01536701386894,0,0
98,transformers_4.13.0,src/transformers/models/qdqbert/configuration_qdqbert.py,122,24,44,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2,100.0,0,0
99,transformers_4.13.0,src/transformers/models/phobert/tokenization_phobert.py,356,166,191,12,85,58,109,97,167,587.817779580359,7.69411764705882,8480.3444799764,471.130248887578,1102.18544464525,44,53.4991580906393,0,0
100,transformers_4.13.0,src/transformers/models/phobert/__init__.py,35,9,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2,100.0,0,0
101,transformers_4.13.0,src/transformers/models/bort/convert_bort_original_gluonnlp_checkpoint_to_pytorch.py,319,105,207,3,10,5,10,13,15,37.9741684510371,1.5,83.2598936581746,4.62554964767637,55.5065957721164,6,69.6035940930104,0,0
102,transformers_4.13.0,src/transformers/models/segformer/modeling_segformer.py,778,371,499,14,101,93,163,115,256,725.782328666738,11.2970297029703,19797.428335848,1099.85712976933,1752.44545304176,89,34.7422748968243,0,0
103,transformers_4.13.0,src/transformers/models/segformer/__init__.py,63,17,34,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6,100.0,0,0
104,transformers_4.13.0,src/transformers/models/segformer/configuration_segformer.py,150,32,57,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2,100.0,0,0
105,transformers_4.13.0,src/transformers/models/segformer/convert_segformer_original_to_pytorch.py,388,201,314,7,450,440,492,457,932,3985.85302050207,3.82666666666667,31513.361242298,1750.74229123878,8235.19893091412,56,34.5148431800765,0,0
106,transformers_4.13.0,src/transformers/models/segformer/feature_extraction_segformer.py,211,71,104,6,33,25,47,39,72,181.974780943156,4.27272727272727,1625.98191896635,90.3323288314639,380.548959758082,38,65.2791759656716,0,0
107,transformers_4.13.0,src/transformers/models/ibert/__init__.py,58,13,32,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4,100.0,0,0
108,transformers_4.13.0,src/transformers/models/ibert/quant_modules.py,826,402,467,16,240,212,387,256,599,1961.65374294604,12.9,61816.8,3434.26666666667,4792.0,71,36.6136818386495,0,0
109,transformers_4.13.0,src/transformers/models/ibert/modeling_ibert.py,1384,574,1048,14,117,148,254,131,402,857.135641100065,15.1965811965812,42967.3614605718,2387.07563669843,2827.43604661806,133,17.317097523212,0,0
110,transformers_4.13.0,src/transformers/models/ibert/configuration_ibert.py,125,26,48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2,100.0,0,0
111,transformers_4.13.0,src/transformers/models/reformer/modeling_reformer.py,2598,1107,1771,20,446,498,831,466,1329,4011.6399172622,18.6322869955157,219497.720044171,12194.3177802317,11780.5033862455,298,0.0,0,0
112,transformers_4.13.0,src/transformers/models/reformer/__init__.py,73,21,42,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8,100.0,0,0
113,transformers_4.13.0,src/transformers/models/reformer/convert_reformer_trax_checkpoint_to_pytorch.py,220,91,152,6,18,19,31,24,50,90.5684250302886,5.16666666666667,1184.44864601963,65.8027025566462,229.248125036058,12,62.6641226394524,0,0
114,transformers_4.13.0,src/transformers/models/reformer/tokenization_reformer.py,169,68,80,5,12,7,12,17,19,54.6291904830907,2.5,194.154484959391,10.7863602755217,77.6617939837565,18,73.6047353830525,0,0
115,transformers_4.13.0,src/transformers/models/reformer/configuration_reformer.py,236,43,85,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3,100.0,0,0
116,transformers_4.13.0,src/transformers/models/reformer/tokenization_reformer_fast.py,126,40,64,3,9,6,9,12,15,33.2842125151443,1.5,80.661656266226,4.48120312590145,53.7744375108174,9,80.9603501927975,0,0
117,transformers_4.13.0,src/transformers/models/imagegpt/feature_extraction_imagegpt.py,176,61,67,10,29,17,30,39,47,174.100729807573,5.17241379310345,1284.89950493031,71.3833058294614,248.413904286526,19,66.2308919119852,0,0
118,transformers_4.13.0,src/transformers/models/imagegpt/__init__.py,61,17,32,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6,100.0,0,0
119,transformers_4.13.0,src/transformers/models/imagegpt/configuration_imagegpt.py,142,31,56,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2,100.0,0,0
120,transformers_4.13.0,src/transformers/models/imagegpt/convert_imagegpt_original_tf2_to_pytorch.py,73,28,42,2,8,5,10,10,15,26.0,1.25,62.2861517791381,3.46034176550767,49.8289214233104,2,85.0592111265792,0,0
121,transformers_4.13.0,src/transformers/models/imagegpt/modeling_imagegpt.py,1159,561,799,19,252,244,421,271,665,2090.98516347741,15.8710317460317,85300.9092676391,4738.93940375773,5374.62911250033,177,14.2679533626653,0,0
122,transformers_4.13.0,src/transformers/models/flaubert/__init__.py,85,18,56,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6,100.0,0,0
123,transformers_4.13.0,src/transformers/models/flaubert/modeling_flaubert.py,450,168,297,13,56,56,101,69,157,373.31759197106,11.7232142857143,11243.0119646849,624.611775815828,959.038339714173,47,50.1647609771232,0,0
124,transformers_4.13.0,src/transformers/models/flaubert/modeling_tf_flaubert.py,952,383,687,16,116,92,170,132,262,859.525795434798,11.7241379310345,21638.4354535328,1202.13530297404,1845.63125927192,95,30.6760595829666,0,0
125,transformers_4.13.0,src/transformers/models/flaubert/tokenization_flaubert.py,148,57,77,2,3,2,5,5,7,6.75488750216347,1.66666666666667,27.0891611070192,1.5049533948344,16.2534966642115,12,80.7090710041987,0,0
126,transformers_4.13.0,src/transformers/models/flaubert/configuration_flaubert.py,141,14,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2,100.0,0,0
127,transformers_4.13.0,src/transformers/models/speech_encoder_decoder/convert_mbart_wav2vec2_seq2seq_original_to_pytorch.py,353,177,285,9,58,60,114,67,174,368.29222273038,8.8448275862069,9335.71126411451,518.65062578414,1055.49951913965,53,39.2051571008753,0,0
128,transformers_4.13.0,src/transformers/models/speech_encoder_decoder/modeling_speech_encoder_decoder.py,576,171,374,11,75,65,123,86,188,505.215149592201,9.02,10897.4027204336,605.411262246313,1208.13777388399,69,46.4586437586482,0,0
129,transformers_4.13.0,src/transformers/models/speech_encoder_decoder/__init__.py,40,13,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4,100.0,0,0
130,transformers_4.13.0,src/transformers/models/speech_encoder_decoder/configuration_speech_encoder_decoder.py,119,34,35,2,5,3,6,7,9,13.6096404744368,1.2,30.3194331582221,1.68441295323456,25.2661942985184,6,68.7174739876337,0,0
131,transformers_4.13.0,src/transformers/models/speech_encoder_decoder/convert_speech_to_text_wav2vec2_seq2seq_original_to_pytorch.py,312,154,240,8,53,46,87,61,133,327.57978409185,6.56603773584906,5179.21220625964,287.734011458869,788.788065895864,38,44.0496906558513,0,0
132,transformers_4.13.0,src/transformers/models/deberta/modeling_deberta.py,1425,749,1029,19,224,264,441,243,705,1829.55812529633,18.703125,104494.224993834,5805.23472187966,5586.99281504208,208,3.43108182593282,1,1
133,transformers_4.13.0,src/transformers/models/deberta/__init__.py,88,22,56,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8,100.0,1,1
134,transformers_4.13.0,src/transformers/models/deberta/tokenization_deberta_fast.py,207,50,100,4,28,18,36,32,54,142.605937817613,2.57142857142857,694.285714285714,38.5714285714286,270.0,11,72.6976727877009,1,1
135,transformers_4.13.0,src/transformers/models/deberta/tokenization_deberta.py,220,55,108,7,55,32,63,62,95,337.626268698259,4.00909090909091,2267.73685839689,125.98538102205,565.648649486753,21,68.5195273060279,0,0
136,transformers_4.13.0,src/transformers/models/deberta/configuration_deberta.py,142,33,59,1,2,1,2,3,3,2.0,0.5,2.37744375108173,0.13208020839343,4.75488750216347,4,84.514372888151,0,0
137,transformers_4.13.0,src/transformers/models/deberta/modeling_tf_deberta.py,1555,653,1167,17,214,205,352,231,557,1726.1608033911,13.981308411215,61146.1927779331,3397.01070988517,4373.42421606874,174,7.72897168477595,0,0
138,transformers_4.13.0,src/transformers/models/longformer/convert_longformer_original_pytorch_lightning_to_pytorch.py,87,32,49,1,2,1,2,3,3,2.0,0.5,2.37744375108173,0.13208020839343,4.75488750216347,4,90.2397471354111,0,0
139,transformers_4.13.0,src/transformers/models/longformer/tokenization_longformer.py,60,14,31,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
140,transformers_4.13.0,src/transformers/models/longformer/__init__.py,103,22,72,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8,100.0,0,0
